"locus","short_name","name","aliases","Length","logFC","logCPM","F","PValue","FDR"
"AT1G75720","AT1G75720","","",845,0.0551477422717651,-0.851158587195311,0.00963152910441197,0.922964891475256,0.957307552644539
"AT1G75730","AT1G75730","","",2841,0.44870288617459,3.38532353334287,2.2343950800856,0.153239628836262,0.341946884642627
"AT1G75750","GASA1","GAST1 protein homolog 1","GASA1",729,-0.41895576061182,9.27868313169511,2.60568539968701,0.124826457989717,0.302530902455327
"AT1G75760","AT1G75760","","",1352,-0.157997258092311,4.62577713350848,1.18502080698413,0.291478312935543,0.499277268454655
"AT1G75770","AT1G75770","","",862,0.16475007614397,2.23319942111189,0.313396222026355,0.582881252667872,0.744768327486397
"AT1G75780","TUB1","tubulin beta-1 chain","TUB1",1619,-0.95509879821208,3.75870861326576,21.7622628325604,0.00022024923874228,0.00432053468137794
"AT1G75800","AT1G75800","","",1507,-0.552795024876372,6.75184631809185,12.464998370076,0.0025569340407606,0.0245123780310581
"AT1G75810","AT1G75810","","",703,-0.599953325716705,3.90640884070226,5.66497367866651,0.0292358579156533,0.123250629167398
"AT1G75820","CLV1","CLAVATA 1","ATCLV1, CLV1, FAS3, FLO5",3431,-0.357875583364861,5.4574550729342,9.17904917679909,0.00753843294827621,0.0518572877340541
"AT1G75830","LCR67","low-molecular-weight cysteine-rich 67","LCR67, PDF1.1, PR12",428,-3.08285208526154,-1.75095383854946,8.00260507193802,0.0126602420854753,0.0726506074874558
"AT1G75840","ARAC5","RAC-like GTP binding protein 5","ARAC5, ATGP3, ATROP4, ROP4",1273,-0.301819496430076,5.52455995926708,4.8595007821772,0.0415116421678376,0.153733285457691
"AT1G75850","VPS35B","VPS35 homolog B","LAZ4, VPS35B",2712,0.192056298921978,4.94842703160364,0.868608607112562,0.364345790546023,0.567904087699309
"AT1G75860","AT1G75860","","",1194,0.175416010640676,4.33151198417139,1.0322274950982,0.323831426175694,0.531619622203036
"AT1G75880","AT1G75880","","",1415,-1.05010027335647,2.07350199383129,13.3458286308232,0.00195877993462015,0.0204746801995562
"AT1G75890","AT1G75890","","",1160,0.208048116743515,-0.782096871310685,0.116003720318787,0.737568663153441,0.849984329567624
"AT1G75900","AT1G75900","","",1409,0.431369564995023,4.77196976649893,3.93703695678382,0.0635630868341967,0.199610051529598
"AT1G75950","SKP1","S phase kinase-associated protein 1","ASK1, ATSKP1, SKP1, SKP1A, UIP1",895,-0.332990917939421,8.01749697539297,3.47867261137727,0.079462407370179,0.227728858391497
"AT1G75960","AT1G75960","","",1842,-1.14266190018862,3.923491817832,19.9838995119422,0.000333877980048933,0.00580070258511636
"AT1G75980","AT1G75980","","",1095,0.0641813228019739,2.90936331428093,0.0672325407857555,0.79851307323209,0.886694835423015
"AT1G75990","AT1G75990","","",1652,0.311620217941043,4.92438440211795,4.81347428456263,0.042375617873086,0.155749518254834
"AT1G76010","AT1G76010","","",1636,-0.362621205049394,7.21678768737903,4.81920574665882,0.0422669092631874,0.155659035344008
"AT1G76020","AT1G76020","","",849,-0.487374422327916,4.17107366103042,8.83355104283931,0.00852407519792119,0.0562252086751122
"AT1G76030","VAB1","V-ATPase B subunit 1","AtVAB1, VAB1",1900,0.0406152968469015,7.4968092550928,0.123871046387177,0.729183962323422,0.844134844046249
"AT1G76040","CPK29","calcium-dependent protein kinase 29","CPK29",2106,2.28115431571871,5.5086958873512,61.9156346551569,4.46654979632663e-07,5.08088753926273e-05
"AT1G76050","AT1G76050","","",1635,-0.0912858161170901,4.547806860853,0.489338542811807,0.49365257051262,0.677243256009721
"AT1G76060","EMB1793","EMBRYO DEFECTIVE 1793","EMB1793",751,-0.362652753308382,3.31492694773084,3.12855907375592,0.0948089829991345,0.254885200927961
"AT1G76062","MIR835A","microRNA835A","MIR835A",400,-0.449873373828124,-0.173748685800848,1.39398384451992,0.253935990891904,0.461295373185351
"AT1G76065","AT1G76065","","",874,-0.449155778365258,1.11828311253996,2.2652454059176,0.150597596440525,0.338537012444465
"AT1G76070","AT1G76070","","",1230,0.0519381205459906,2.9968305312241,0.0611807415790307,0.807592059801159,0.892503591123258
"AT1G76080","CDSP32","chloroplastic drought-induced stress protein of 32 kD","ATCDSP32, CDSP32",1257,-0.690771321998441,8.36855844058032,11.9388767801985,0.00301109776503968,0.0275097249899012
"AT1G76090","SMT3","sterol methyltransferase 3","SMT3",1373,-0.0809614105719022,5.05254495739352,0.064331747130288,0.802807905494429,0.889668802202981
"AT1G76100","PETE1","plastocyanin 1","PETE1",782,-0.381347501477875,7.66149074293292,5.58106570331767,0.0302980575522249,0.125826850474894
"AT1G76110","AT1G76110","","",1383,-0.188467294703199,4.50313777589351,1.96292896079558,0.179131427301083,0.376105807661852
"AT1G76120","AT1G76120","","",1804,0.461861972865062,3.06839375882142,3.90714043098035,0.0644790928248608,0.201183464311955
"AT1G76130","AMY2","alpha-amylase-like 2","AMY2, ATAMY2",1491,0.238193152795593,4.71559342053289,3.09399097927247,0.0965064261113463,0.258144946025696
"AT1G76140","AT1G76140","","",2629,0.392710320737608,6.07818584623986,5.80978026703043,0.0275013958162952,0.118618287351663
"AT1G76150","ECH2","enoyl-CoA hydratase 2","ATECH2, ECH2",1489,0.0980740499898509,5.70655005168244,0.496843733433547,0.49040388306788,0.674976603151831
"AT1G76160","sks5","SKU5 similar 5","sks5",2008,-0.388367700267235,7.71466285316214,4.59202710652666,0.0468336620620682,0.165445355119332
"AT1G76170","AT1G76170","","",1139,-0.276259208535702,1.94116818097541,1.37222831298086,0.257533378931379,0.465172949685153
"AT1G76180","ERD14","EARLY RESPONSE TO DEHYDRATION 14","ERD14",1123,-0.320071995322131,8.8057420820491,5.51977026299627,0.0311019705662797,0.127887383818778
"AT1G76185","AT1G76185","","",854,-0.223764468290903,2.43900793788703,1.38064068784104,0.256134443459933,0.463810130134621
"AT1G76190","AT1G76190","","SAUR56",372,-0.579322564828061,-0.664820313813132,0.988258960511345,0.334062352821404,0.541617377336721
"AT1G76200","AT1G76200","","",559,-0.598659829822382,6.32396952621846,5.05886918055293,0.0379960334321741,0.145073173213187
"AT1G76240","AT1G76240","","",1119,-0.287315230417942,3.87565721110471,1.25278944942074,0.278534862136039,0.487991177229772
"AT1G76250","AT1G76250","","",1602,-0.341525662496267,-1.1695214810714,0.28109357020382,0.602819511778917,0.758019570113155
"AT1G76260","DWA2","DWD (DDB1-binding WD40 protein) hypersensitive to ABA 2","DWA2",1416,-0.196148159357068,3.1885893131788,1.62627907879668,0.219314545283341,0.422766521921744
"AT1G76270","AT1G76270","","",2268,-0.0470978750106274,3.34720081808601,0.0605274796486111,0.808600217328837,0.893118834569216
"AT1G76280","AT1G76280","","",2945,0.172553803877564,3.51970796506996,0.826502686739167,0.375952817442976,0.578402060353145
"AT1G76300","SmD3","snRNP core protein SMD3","SmD3",747,-0.218736933440356,4.29331789917327,2.44328698497546,0.136390357971283,0.31928954575894
"AT1G76310","CYCB2;4","CYCLIN B2;4","CYCB2;4",1347,0.368194890335296,1.83108829018141,2.31899852447906,0.146125863551702,0.332448584764219
"AT1G76320","FRS4","FAR1-related sequence 4","CPD25, FRS4",2602,0.247318793123206,3.64300496029247,1.23959372136199,0.280993546557274,0.490173273717886
"AT1G76340","GONST3","golgi nucleotide sugar transporter 3","GGLT1, GONST3",1575,-0.0520103160433431,3.87553488643282,0.133055233372169,0.719768191406867,0.837864161526791
"AT1G76350","AT1G76350","","NLP5",2908,0.0592463783707167,3.76275808875032,0.0549958318573417,0.817379465142064,0.898485152621813
"AT1G76360","AT1G76360","","",1888,-0.174048336024172,5.32371376015405,1.9757655526848,0.177790479731549,0.374577797702934
"AT1G76380","AT1G76380","","",2053,0.199227492192444,2.9766778136606,1.17254748361078,0.293948864043262,0.50136219965078
"AT1G76390","PUB43","plant U-box 43","AtPUB43, PUB43",2865,0.645552380114435,4.40112332213189,6.47678616831595,0.0208887228376105,0.10019697866182
"AT1G76400","AT1G76400","","OST1b",2042,0.187170918733725,5.57148761743796,1.54454213451729,0.230756645174083,0.436192611310312
"AT1G76405","AT1G76405","","",730,-0.211426898834896,3.77200206796141,1.54152151228905,0.231194052883915,0.436614107291994
"AT1G76410","ATL8","","ATL8",799,-0.839796010930859,0.874507896436786,4.98707926583454,0.0392209314432125,0.148221344849052
"AT1G76420","CUC3","CUP SHAPED COTYLEDON3","ANAC031, CUC3, NAC368",1104,-0.914076844072036,-0.37955233966644,2.26344606429213,0.150750154582228,0.338668989592731
"AT1G76440","AT1G76440","","",797,0.00451858325831007,2.84429611173021,0.000522401809217223,0.98203030173334,0.990493912991743
"AT1G76450","AT1G76450","","",946,-0.0816676072214438,6.91099019553689,0.388520336798424,0.54132390695481,0.71342636850575
"AT1G76460","AT1G76460","","",2123,-0.392116977662075,4.56999342133471,8.67410713150432,0.00902748065390362,0.0584661453800208
"AT1G76470","AT1G76470","","",1207,1.63615449622351,0.339804164191403,5.39404025634782,0.0328286937942662,0.132394110326569
"AT1G76490","HMG1","hydroxy methylglutaryl CoA reductase 1","AtHMGR1, HMG1, HMGR1, MAD3",2557,-0.397523341258213,8.08996826540882,9.20397488099172,0.00747246295366221,0.0515427813897256
"AT1G76510","AT1G76510","","ARID4",1918,-0.101472214430108,3.8673866851506,0.605849002202172,0.447018599418332,0.63992818737203
"AT1G76520","AT1G76520","","PILS3",1606,-0.706473712336653,5.80152337323059,20.795772716822,0.000275412196732889,0.00502954542589694
"AT1G76530","AT1G76530","","PILS4",1441,0.0855181367834009,0.797904153432771,0.0257453703502835,0.874408642256877,0.930527269448862
"AT1G76540","CDKB2;1","cyclin-dependent kinase B2;1","CDKB2;1",1338,-0.16432585176695,3.20928828589696,0.661834554743622,0.427123874608286,0.622688933541484
"AT1G76550","AT1G76550","","",2129,-0.230897149705294,4.49095471953614,2.76470639165669,0.114628767137292,0.287164241689166
"AT1G76560","CP12-3","CP12 domain-containing protein 3","CP12-3",601,-0.126825420620239,2.40663537470645,0.356619655376324,0.558234217855837,0.725569075959438
"AT1G76570","AT1G76570","","AtLHCB7, LHCB7",1055,-0.487582463292365,4.01494886270295,7.9906060070982,0.0116030586970092,0.0683824837014478
"AT1G76580","AT1G76580","","",3686,0.296468809164051,4.51748390676021,1.07189049236174,0.314974667465567,0.522971638994025
"AT1G76590","AT1G76590","","",1235,-0.925719788718847,3.54528632550769,13.6777171999234,0.00177562369330119,0.0192062262467623
"AT1G76600","AT1G76600","","",958,0.493981278602446,3.75925068440224,7.05398402947486,0.0166008230098399,0.0861412380841264
"AT1G76610","AT1G76610","","",864,-1.03049231960071,0.301942983458024,4.24234293778825,0.0550259302968251,0.182198769421327
"AT1G76620","AT1G76620","","",2016,0.908245103074785,4.8389665223393,30.144729669556,3.93339866233932e-05,0.00124948305089787
"AT1G76630","AT1G76630","","SKI3, WAR1",3507,0.189049996100172,4.55592063097259,1.14610282666097,0.299281756699693,0.506890654476488
"AT1G76640","AT1G76640","","CML39",480,1.44443683679069,-0.491637210731657,2.46028525913842,0.135120941609064,0.317607176181306
"AT1G76650","CML38","calmodulin-like 38","CML38",798,0.78220899847226,2.71478240266397,2.81016132601382,0.111899492173725,0.282621863016794
"AT1G76660","AT1G76660","","",1947,0.0270141361463307,4.5084291786429,0.0430634371426843,0.83806320633102,0.91118341559762
"AT1G76670","AT1G76670","","URGT1",1666,-0.43459305666263,6.82837813281503,11.4515750298564,0.00351409167419325,0.0306703534804642
"AT1G76680","OPR1","12-oxophytodienoate reductase 1","ATOPR1, OPR1",1526,-0.704074798866066,6.05581525049636,19.8440876268986,0.000345289041128493,0.0059684002168577
"AT1G76690","OPR2","12-oxophytodienoate reductase 2","ATOPR2, OPR2",1339,-0.489458975501372,2.54745722044052,3.87651877488691,0.0654333116161521,0.203228965277535
"AT1G76700","AT1G76700","","",1634,0.570655239933458,4.80395505796697,9.3700755184191,0.00704914241072206,0.0496659646253019
"AT1G76705","AT1G76705","","",651,-0.953965617132604,0.530117815990282,5.96260157869529,0.0257973016540837,0.113870508623553
"AT1G76710","ASHH1","ASH1-RELATED PROTEIN 1","ASHH1, SDG26",1907,-0.0594222002524999,3.11350488412567,0.129194524656193,0.723679827828239,0.840646703163333
"AT1G76720","AT1G76720","","",4156,0.1994896667101,1.99099700361554,0.451667710520311,0.510545378363049,0.689445481354467
"AT1G76730","COG0212","Clusters of Orthologous group 212","COG0212",1254,-0.135758885234916,6.19793866991215,1.29524631741064,0.270816977531969,0.479802949317494
"AT1G76740","AT1G76740","","",4679,-0.114534883449563,0.888873636412746,0.0906184525420119,0.767030971759975,0.867079633040894
"AT1G76760","TY1","thioredoxin Y1","ATY1, TRX-Y1, TY1",829,0.879938733439651,1.58846809363336,5.88694215216248,0.0266254016452549,0.11626612517791
"AT1G76780","AT1G76780","","",5616,0.260279968328806,-0.140987228832323,0.216150242946895,0.647868925150207,0.788612329860624
"AT1G76790","IGMT5","indole glucosinolate O-methyltransferase 5","IGMT5",1316,-0.224819709207092,4.63969327545633,0.876322197233601,0.362276443307248,0.566695316787445
"AT1G76800","AT1G76800","","AtVTL2, VTL2",970,0.22449750074714,1.15709497719478,0.383033149213149,0.544162090044073,0.715545913947525
"AT1G76810","AT1G76810","","eIF5B1",4395,0.367006469769957,6.62730703973747,3.64472695361896,0.0732165531653509,0.217449745559054
"AT1G76820","AT1G76820","","",3857,-0.350152751739164,1.80903198045728,1.25339375171633,0.278422958763945,0.487991177229772
"AT1G76850","SEC5A","exocyst complex component sec5","SEC5A",3552,0.0518938919661548,6.19763163531088,0.0600510120224525,0.809339189563477,0.893599640922433
"AT1G76860","LSM3B","SM-like 3B","LSM3B",590,-0.502445295797426,5.17146243764109,7.05993494686388,0.0165621647082023,0.0860471937523489
"AT1G76870","AT1G76870","","",1158,0.024684779356247,1.68898617772999,0.00796316687489404,0.929933305723069,0.961378044838197
"AT1G76878","AT1G76878","","",1566,-0.157596919761727,4.33144910227839,1.46048984140262,0.243339673700489,0.451022010058393
"AT1G76880","AT1G76880","","DF1",2200,-0.127253330631249,4.56871183775609,0.948339778804703,0.343751141243377,0.550176687234437
"AT1G76890","GT2","","AT-GT2, GT2",1969,0.0500425872660235,4.03353708183548,0.0855895641914567,0.773389677521404,0.870715504461508
"AT1G76892","AT1G76892","","",1488,0.0417347129781278,3.89300669683826,0.0562601567048849,0.815333016169692,0.89705575594355
"AT1G76900","TLP1","tubby like protein 1","AtTLP1, TLP1",1817,0.396525762676105,5.06982700022059,8.02844255291417,0.0114404400898084,0.0678957275163738
"AT1G76920","AT1G76920","","",1615,-0.255301006172545,4.4871391753704,3.64961949744916,0.073041443935891,0.217087999039938
"AT1G76930","EXT4","extensin 4","ATEXT1, ATEXT4, EXT1, EXT4, ORG5",1106,0.801863194104955,6.36421376861864,10.4972751808951,0.00479846003980181,0.0381515983328561
"AT1G76940","AT1G76940","","",1207,0.334656469412999,3.99566832749359,5.5992415096954,0.0300642692011696,0.125264712394969
"AT1G76950","PRAF1","","PRAF1",3980,0.137769391744537,4.6915174810496,0.706173268593199,0.412341996615356,0.61005147834821
"AT1G76955","AT1G76955","","",608,-0.455931950271862,3.3459831974927,7.39471781433857,0.0145434187845064,0.0792011482455521
"AT1G76960","AT1G76960","","",388,1.07470379540581,6.96844987252286,14.9115398720475,0.00124517095475469,0.0147837731665976
"AT1G76970","AT1G76970","","",1761,1.56516123054799,5.59766938049975,65.5470785029894,3.02806728425975e-07,4.11050040280647e-05
"AT1G76980","AT1G76980","","",1317,1.78966070214245,4.39384115133339,91.6224705699885,2.84097065439657e-08,1.09146876348723e-05
"AT1G76990","ACR3","ACT domain repeat 3","ACR3",2430,-1.15898383931174,6.54969782266352,35.8126447448139,1.45809607474806e-05,0.000591429328167727
"AT1G77000","SKP2B","","ATSKP2;2, SKP2B",1715,0.333884080312707,3.52727475439168,3.04914901800852,0.0987623633796571,0.261814769318653
"AT1G77010","AT1G77010","","",2088,0.437660499568228,-0.0633656844297917,0.64623833436677,0.432521984500258,0.627414166017971
"AT1G77020","AT1G77020","","",1517,0.118750437326629,2.33978698899621,0.190747830160136,0.66777334125251,0.802605597734702
"AT1G77030","AT1G77030","","",2755,0.414013232980287,4.08748886487242,3.59454334696934,0.0750413659241886,0.2205643919736
"AT1G77060","AT1G77060","","",1199,-0.329120857473877,5.38758307596451,4.20314225446874,0.0560439172865594,0.184386208400214
"AT1G77080","MAF1","MADS AFFECTING FLOWERING 1","AGL27, FLM, MAF1",1144,-0.126182372793157,5.11747704130322,0.934787341551725,0.347131516179396,0.553318332482536
"AT1G77090","AT1G77090","","",1019,-0.213560517856064,5.8187968983112,2.45725162225604,0.135346437914626,0.317905660262731
"AT1G77110","PIN6","PIN-FORMED 6","PIN6",1961,-0.430768854371895,1.38864968951774,2.16651325873365,0.159255921629815,0.35001260528295
"AT1G77120","ADH1","alcohol dehydrogenase 1","ADH, ADH1, ATADH, ATADH1",1456,-0.387141755488964,3.01792690743977,2.53179510574525,0.129934811132193,0.309732220121017
"AT1G77122","AT1G77122","","",1111,-0.238075013055484,4.52313244023976,2.49293598147499,0.132722518061867,0.313842284609887
"AT1G77130","PGSIP2","plant glycogenin-like starch initiation protein 2","GUX3, PGSIP2",2146,0.105710059112872,4.97721370622666,0.273597602279171,0.607657166995003,0.761563072219626
"AT1G77138","AT1G77138","","",704,0.37309795699555,-0.0823198755964289,0.624905554549412,0.440083176361913,0.63392486087867
"AT1G77140","VPS45","vacuolar protein sorting 45","ATVPS45, BEN2, VPS45",2150,0.36969525249192,4.32898945798977,3.51762249902896,0.0779429951231149,0.225079333227893
"AT1G77145","AT1G77145","","",1090,0.0111608306150375,0.160075852318219,0.000571934356090279,0.981197839905425,0.99029246176725
"AT1G77170","AT1G77170","","",1491,-0.263124762271845,1.85570082937655,1.18493932345172,0.291494360445385,0.499277268454655
"AT1G77180","SKIP","SNW/Ski-interacting protein","SKIP",2405,0.0412761766096145,6.06152530592682,0.0882371481677417,0.770017273054123,0.868744000106829
"AT1G77200","AT1G77200","","",735,-0.524344750191996,0.642192748655786,2.81669287737701,0.11151373277715,0.2819728745563
"AT1G77210","STP14","sugar transport protein 14","AtSTP14, STP14",2154,-0.693030810373431,4.28441077816914,18.3941831213434,0.000493323692545034,0.00775004900341792
"AT1G77220","AT1G77220","","LAZ1H1",2025,0.466819028243705,4.14216730664954,4.45600838651971,0.0498401335281443,0.171967846280634
"AT1G77230","AT1G77230","","",2561,-0.473722599156646,2.70769815703707,8.35257316482727,0.0101483670232627,0.06286615434368
"AT1G77240","AAE2","acyl activating enzyme 2","AAE2",1832,-0.484939636009442,2.14453507002652,6.61406750867234,0.0197647289774106,0.0965569605177624
"AT1G77250","AT1G77250","","",1949,0.195326914099914,2.75274951732455,0.42245596597533,0.524371897010074,0.700469760999746
"AT1G77260","AT1G77260","","",2415,-0.0609952604351423,5.22050746260549,0.280653899070358,0.603100948094195,0.758326633635544
"AT1G77270","AT1G77270","","",2520,0.166058812545088,2.09575899723205,0.35303483696251,0.560198839336433,0.727565299564259
"AT1G77280","AT1G77280","","",2385,-0.0862306692882958,3.14005617511659,0.120780525490117,0.732440911642188,0.846326287757248
"AT1G77290","AT1G77290","","",1366,0.20482889044134,2.19424148458203,0.677710784411499,0.421737150834296,0.618021724741845
"AT1G77300","EFS","EARLY FLOWERING IN SHORT DAYS","ASHH2, CCR1, EFS, LAZ2, SDG8",5791,0.468433762991483,5.1149240506668,2.38805225309118,0.140616340917534,0.324813378759255
"AT1G77310","AT1G77310","","UBN2",2480,-0.161701501644284,1.36789354212355,0.247109758408646,0.625463962622588,0.773877207687983
"AT1G77320","MEI1","meiosis defective 1","MEI1",3383,0.389213011089751,2.47928854011436,3.85423462446779,0.0661380823095253,0.204572935133914
"AT1G77330","AT1G77330","","ACO5",1239,-1.70305295977057,-0.671979703764042,7.65475485454254,0.0131672175664936,0.0743513267024242
"AT1G77350","AT1G77350","","",849,-0.230938212034901,4.34022473954806,2.06247683359778,0.169051471836225,0.363142333173998
"AT1G77360","APPR6","Arabidopsis pentatricopeptide repeat 6","APPR6",1554,0.153461836357293,0.924171749691615,0.138722033373904,0.714142099283519,0.8339371122103
"AT1G77370","AT1G77370","","",620,0.353903071954893,5.85417240055034,4.88990366785802,0.0409520719278928,0.152441893087462
"AT1G77380","AAP3","amino acid permease 3","AAP3, ATAAP3",1882,2.01976215089446,2.01558180490074,25.2201842946316,0.000103626544905092,0.00245680845354939
"AT1G77390","CYCA1;2","CYCLIN A1;2","CYCA1, CYCA1;2, DYP, TAM",1477,0.149709035186482,0.65951182281674,0.135417030614045,0.717407039643241,0.835928019525933
"AT1G77400","AT1G77400","","",1054,0.434207793180851,2.68380098095582,2.95920902394223,0.103478789331826,0.268841706486034
"AT1G77405","AT1G77405","","",1377,-0.575453546988517,-0.15271052366629,1.24670842739675,0.279664299544922,0.48888431209939
"AT1G77410","BGAL16","beta-galactosidase 16","BGAL16",2638,-0.397495907682407,1.03889993951536,1.15559572971904,0.297352329742071,0.50497815998399
"AT1G77420","AT1G77420","","MAGL5",1565,0.361077786790091,4.41691017038692,3.64322434297267,0.0732704318147539,0.217538234296987
"AT1G77440","PBC2","20S proteasome beta subunit C2","PBC2",1065,0.193364544605359,5.31316147747479,3.03248935052918,0.0996163959219024,0.263187888122717
"AT1G77450","NAC032","NAC domain containing protein 32","anac032, NAC032",1117,0.740328380734366,3.20466473769758,12.0245196501747,0.00293134680390374,0.0270204090634169
"AT1G77460","AT1G77460","","CSI3",7153,-0.0454294865830836,4.4100016632431,0.0324378810461335,0.859192358318047,0.922167707276095
"AT1G77470","RFC3","replication factor C subunit 3","EMB2810, RFC3, RFC5",1468,-0.0792659645744026,3.38998376435997,0.290147438635755,0.597086397072448,0.754641954796935
"AT1G77480","AT1G77480","","",1875,0.0436522403223348,4.04031071557845,0.0883824159860289,0.769833845130704,0.868633312343533
"AT1G77490","TAPX","thylakoidal ascorbate peroxidase","TAPX",1596,-0.263163784715058,7.02226717908015,2.55549708046863,0.128269176101841,0.307381071411756
"AT1G77500","AT1G77500","","",3158,1.14984683889701,4.82123105009191,47.4298822193084,2.58594465283943e-06,0.00016403428355488
"AT1G77510","PDIL1-2","PDI-like 1-2","ATPDI6, ATPDIL1-2, PDI6, PDIL1-2",1798,2.14256582159351,7.47020819245872,56.975679381452,7.81169253928747e-07,7.63670891693689e-05
"AT1G77520","AT1G77520","","",1473,0.489269735603683,0.565890398682001,1.064716734446,0.316551383921027,0.524627672951507
"AT1G77530","AT1G77530","","",1278,-0.323930035050135,-1.76199960900461,0.0615701447624581,0.806993830464317,0.892270152034293
"AT1G77540","AT1G77540","","",511,-0.439997458754667,3.86219288425891,2.48414821917958,0.133362936272059,0.31480826667884
"AT1G77550","AT1G77550","","",2805,0.102993827894031,3.81350254823392,0.357543420517722,0.557730150255487,0.725519480526143
"AT1G77570","AT1G77570","","AtREN1, REN1",654,-0.559036545839349,1.00648250996961,1.94234416446227,0.181308172819907,0.378777476977228
"AT1G77580","AT1G77580","","VETH3",3481,0.00546082999118923,2.84642276287691,0.000624129978257519,0.980358792851529,0.989953309196207
"AT1G77590","LACS9","long chain acyl-CoA synthetase 9","LACS9",2516,-0.0368132415042215,5.25917955392043,0.0848636396325001,0.774324244688302,0.871277949759756
"AT1G77600","AT1G77600","","AtPDS5B, PDS5B",4736,0.34741882846316,3.88307870367925,1.82034507906269,0.194910554340443,0.395347857348999
"AT1G77610","AT1G77610","","",1577,-0.21342600432804,5.38273749926361,2.19668384276533,0.15654680213188,0.346365965990367
"AT1G77620","AT1G77620","","",3626,0.437424254572097,2.88245378596281,1.78245125741652,0.199394595426137,0.400204312672942
"AT1G77630","LYM3","lysin-motif (LysM) domain protein 3","LYM3, LYP3",1684,-0.448943590997319,3.63056976140362,5.63701015365541,0.0295850413402786,0.124022097559304
"AT1G77640","AT1G77640","","",939,0.486346025144919,0.870157306050079,1.2580252293332,0.277567310675026,0.486932504520107
"AT1G77660","AT1G77660","","",1765,-0.053349007788759,3.89681124739469,0.0690793387499584,0.79583026170428,0.884873903173841
"AT1G77670","AT1G77670","","",1539,-0.247136015715349,5.09531842267554,3.18701831714319,0.0920181390220517,0.250552244335422
"AT1G77680","AT1G77680","","AtRRP44B, RRP44B, SOV",3846,-0.0734308737964028,5.45103647777346,0.162586812847837,0.691795297482324,0.81944260641615
"AT1G77690","LAX3","like AUX1 3","LAX3",1727,-0.584191999364751,2.94662167412096,9.7866131441924,0.00610165618065369,0.0449825934650508
"AT1G77700","AT1G77700","","",1071,-0.355215253546451,0.51673629054728,0.387904952826609,0.541640804469465,0.713566903507198
"AT1G77710","CCP2","conserved in ciliated species and in the land plants 2","AtCCP2, CCP2",647,-0.391547485306157,6.30679160937335,3.76058519362202,0.0691984421857769,0.210019180173914
"AT1G77720","PPK1","putative protein kinase 1","PPK1",2753,-0.177207064423069,2.28217362963512,0.540408841040105,0.472250571765234,0.660800312141541
"AT1G77740","PIP5K2","phosphatidylinositol-4-phosphate 5-kinase 2","PIP5K2",2698,0.17158828406325,6.16060028953822,0.970583080073524,0.338303988219307,0.545033764704786
"AT1G77750","AT1G77750","","",691,-0.129432143430788,4.31261827205759,0.537516867494954,0.473420032176116,0.661459783867246
"AT1G77760","NIA1","nitrate reductase 1","GNR1, NIA1, NR1",3034,0.441205278162135,6.82431485407514,5.22302665257287,0.0353568113578555,0.138538214937648
"AT1G77765","AT1G77765","","",881,0.275279655680325,0.573646212363352,0.514353386522981,0.482966672652061,0.668914426510983
"AT1G77770","AT1G77770","","",1320,0.181447373920176,4.10037519835551,1.20441872206317,0.287691876610041,0.496164583652962
"AT1G77800","AT1G77800","","",4959,0.162323402199225,5.58813635091588,0.388214407635736,0.541481403920138,0.71344922651882
"AT1G77810","AT1G77810","","",1631,1.93235931801942,4.79083118724752,41.8594764308541,5.67210999317299e-06,0.00028658933915878
"AT1G77840","AT1G77840","","",1788,0.207322955717276,5.94668594916435,3.08518983434386,0.0969443381043723,0.258950624751571
"AT1G77850","ARF17","auxin response factor 17","ARF17",2076,-0.194579793784598,3.87541503503109,1.42423106226892,0.249043370728313,0.456254556028847
"AT1G77855","AT1G77855","","",1162,0.577405158103315,0.112830575828848,1.24745865904763,0.279524625804773,0.48876603096924
"AT1G77870","MUB5","membrane-anchored ubiquitin-fold protein 5 precursor","MUB5",637,-1.72050222095153,0.433063608899048,18.3570537384898,0.000497953682995648,0.0077994868408903
"AT1G77880","AT1G77880","","",655,0.693652441508089,-1.18140987002475,1.17395459483767,0.293668741388335,0.501084206778843
"AT1G77885","AT1G77885","","",1043,-0.432911011425602,2.3852948772082,1.45710028263237,0.243865596050856,0.451517450847722
"AT1G77890","AT1G77890","","ATG14a",2275,0.596233206302532,3.30600140485181,9.0425719464793,0.00791151681016621,0.0534664139690025
"AT1G77920","TGA7","TGACG sequence-specific binding protein 7","TGA7",1826,0.477182689558073,4.25929137685409,2.1245626285755,0.16311931121462,0.355119792040211
"AT1G77930","AT1G77930","","DJC65",1818,-0.163880298689323,6.15723759048822,1.22514561085594,0.283719166605032,0.492615295578789
"AT1G77940","AT1G77940","","",652,-0.169861600602156,7.10873801844389,0.920791332212477,0.350672746758743,0.556235761431917
"AT1G77960","AT1G77960","","",1673,-0.0855401488907098,-1.10845765841944,0.0156578550275593,0.901882501481757,0.945435105805783
"AT1G77990","AST56","","AST56, SULTR2;2",2203,-0.298222283169379,4.30512511632202,3.21409443494209,0.0907585195288246,0.248590930138005
"AT1G77992","AT1G77992","","",686,-0.120372069649837,1.60058035213749,0.16927025364506,0.685884393087326,0.815823084065121
"AT1G78000","SULTR1;2","sulfate transporter 1;2","SEL1, SULTR1;2",2324,1.66113818573761,3.59707763898095,28.5808257482287,5.28681420803589e-05,0.00151833724829375
