"locus","short_name","name","aliases","Length","logFC","logCPM","F","PValue","FDR"
"AT1G73020","AT1G73020","","",2551,-0.200058357308494,4.02051291735536,0.887716256496401,0.3592508965928,0.540016739732953
"AT1G73030","VPS46.2","","CHMP1A, VPS46.2",998,0.403448096937922,6.46069323663394,8.52848364474957,0.00951679319002486,0.0575872044384208
"AT1G73040","AT1G73040","","",716,-0.270046429323443,0.775685378014077,0.490636317686907,0.493088146071335,0.659588807666832
"AT1G73060","LPA3","Low  PSII Accumulation 3","LPA3",1324,0.146972679892976,7.44426341912748,0.891315391878056,0.358302819433189,0.539029332050136
"AT1G73080","PEPR1","PEP1 receptor 1","ATPEPR1, PEPR1",3552,-0.592431592579223,4.79717514165681,7.16902251350007,0.0158713249427455,0.0782858891119224
"AT1G73090","AT1G73090","","",1225,0.113432191789879,3.64551505498135,0.391983617256296,0.539546996120426,0.697141692683806
"AT1G73100","SUVH3","SU(VAR)3-9 homolog 3","SDG19, SUVH3",2424,-0.59028017536891,3.76555317125854,8.38106646087444,0.0100429218710806,0.0594876568212931
"AT1G73110","AT1G73110","","",1556,-0.472675481915654,5.70860852871586,11.8048737058094,0.00314082865450278,0.0292827623914769
"AT1G73130","AT1G73130","","ATI3C",2532,-0.185055537989027,2.80299680817859,0.413323448626667,0.528835764497779,0.688372478542187
"AT1G73150","GTE3","global transcription factor group E3","GTE3",1717,-0.0950135437517881,2.51249347479704,0.219831453786605,0.645104970892803,0.774932057672012
"AT1G73170","AT1G73170","","",2080,-0.69802139348749,5.41123350619996,26.5359636230135,7.91099109768364e-05,0.00342731065385179
"AT1G73177","BNS","BONSAI","APC13, BNS",432,-0.0991617482814627,2.30625971053034,0.0931774228343168,0.763869396670815,0.858620406017727
"AT1G73180","AT1G73180","","",1996,-0.111613329507793,4.92224839182948,0.870955409889076,0.363714386466641,0.543915418421984
"AT1G73190","TIP3;1","","ALPHA-TIP, TIP3;1",1179,-0.35362712066524,-0.840119382815199,0.495382161588127,0.491033621617322,0.657791223906046
"AT1G73200","AT1G73200","","",2485,-0.29313482917584,5.09199775747414,3.14325634136039,0.0940980150656471,0.235268146213986
"AT1G73210","AT1G73210","","",1820,-0.199271589467479,1.41417640849049,0.484431575164539,0.49579691242448,0.661951133092076
"AT1G73220","OCT1","organic cation/carnitine transporter1","AtOCT1, OCT1",1857,-0.670705147500316,0.525227323321962,2.90605219525529,0.10639232108439,0.25414833903336
"AT1G73230","AT1G73230","","",901,0.295852946847031,6.97823852782603,4.22642441108674,0.0554367027277225,0.168126622124201
"AT1G73240","AT1G73240","","",2022,0.0319798946627603,3.87296894174287,0.0533736962731628,0.820041866683074,0.894455350835695
"AT1G73250","GER1","GDP-4-keto-6-deoxymannose-3,5-epimerase-4-reductase 1","ATFX, GER1",1254,0.0341206765594218,4.01556690606766,0.0462027900783874,0.832356538227026,0.901633851563577
"AT1G73260","KTI1","kunitz trypsin inhibitor 1","ATKTI1, AtKTI4, KTI1",917,2.14637737345976,3.35724310711776,23.2398044172201,0.000158260438214486,0.00514776204939833
"AT1G73310","scpl4","serine carboxypeptidase-like 4","scpl4",1326,-0.276627961850145,2.27490026969624,1.00984555698162,0.328983499590978,0.510226370528715
"AT1G73320","AT1G73320","","",1381,-0.57999840590232,1.97676574290542,8.47386584012609,0.00970799839151021,0.0581737090194029
"AT1G73325","AT1G73325","","",669,-1.48820582656508,2.91428776675183,10.0588559106148,0.00556025917284223,0.0411939865375772
"AT1G73330","DR4","drought-repressed 4","ATDR4, DR4",1000,0.853969586833565,4.95703108172154,11.5034365566412,0.00345629638492757,0.0310578583362292
"AT1G73350","AT1G73350","","",1012,-0.317008829113984,3.87384880013768,3.48406327087363,0.079250060068473,0.211138553037639
"AT1G73360","HDG11","homeodomain GLABROUS 11","AtEDT1, ATHDG11, EDT1, HDG11",3067,-0.350967756488271,2.5399313346466,2.27753061675012,0.149561016540364,0.31372715718261
"AT1G73370","SUS6","sucrose synthase 6","ATSUS6, SUS6",3158,-0.500282978468706,1.81242126086209,2.09359047725519,0.166045933431992,0.334655775169971
"AT1G73380","AT1G73380","","",1538,-0.173260948845836,3.8847476426319,1.41097172677533,0.251172766523769,0.433165060723044
"AT1G73390","AT1G73390","","",1903,0.18562340430965,4.60422745643987,1.29231298073629,0.271340950340297,0.454026167378514
"AT1G73400","AT1G73400","","",1707,0.0623849453653156,1.59727585742874,0.0484896134476441,0.828326561618353,0.899252796314401
"AT1G73430","AT1G73430","","COG3",3035,-0.197025377059226,5.14863759372524,1.66269581138125,0.214450994936898,0.393498347202407
"AT1G73440","AT1G73440","","",1453,-0.0762451694847188,2.90280926502421,0.205174136158482,0.656285133919238,0.78289752749801
"AT1G73450","AT1G73450","","DYRKP-2B",3721,-0.365421867782603,3.28491440792236,2.21225273446802,0.155170949828542,0.321237399003604
"AT1G73460","AT1G73460","","DYRKP-2A",3703,-0.392041684363835,4.62500264741901,2.87184285207515,0.108319084390926,0.256882505982767
"AT1G73470","AT1G73470","","",1355,-0.212424733228301,5.28304628855074,1.48651114348784,0.239351005456658,0.421689631057629
"AT1G73480","AT1G73480","","MAGL4",2039,-0.460923488837699,5.18565852255905,3.69447371291173,0.0714587106468023,0.198667704285935
"AT1G73490","AT1G73490","","",1116,0.232207480361526,5.1459103900216,3.6307792459229,0.0737184614441811,0.202462275684707
"AT1G73500","MKK9","MAP kinase kinase 9","ATMKK9, MKK9",1439,0.855900927889263,5.12659765730497,34.2483688397502,1.89565526039878e-05,0.00133561703848581
"AT1G73530","AT1G73530","","ORRM6",722,0.402064271353824,5.39964016525572,4.42333677825128,0.0505951705798379,0.158470829618006
"AT1G73540","NUDT21","nudix hydrolase homolog 21","atnudt21, NUDT21",946,0.603571727855375,3.72692992443448,8.48081307953094,0.00968343797493816,0.0580949216398618
"AT1G73550","AT1G73550","","",541,0.477605651429857,-0.894253031797647,0.653070767009037,0.430143952684652,0.604907783921892
"AT1G73570","AT1G73570","","",1815,-0.495056379502774,2.36193672561565,4.32385993475285,0.0529769395680389,0.163268721580809
"AT1G73590","PIN1","PIN-FORMED 1","ATPIN1, PIN1",2270,0.210576952554285,3.01308045237502,1.01079432085883,0.328762777761719,0.5101253331364
"AT1G73600","AT1G73600","","AtPMT3, NMT, NMT3",1971,-0.941585052575276,7.60551160217192,18.2618115120193,0.000510054617726687,0.0100636939206888
"AT1G73602",NA,NA,NA,1841,-0.945469326984101,7.60249869128384,18.3341152315874,0.000500838421150246,0.0100151074384249
"AT1G73620","AT1G73620","","",995,-0.300099378909991,2.42877397346229,0.847873535110756,0.369994854625997,0.549674247037396
"AT1G73630","AT1G73630","","",718,-0.367986490796687,2.48061944019949,1.96709413387056,0.17869494613238,0.350427222496815
"AT1G73640","RABA6a","RAB GTPase homolog A6A","AtRABA6a, RABA6a",883,0.360403760467961,0.563736350147425,1.26924210599469,0.275509585533485,0.458498450686801
"AT1G73650","AT1G73650","","",1565,0.596334514994887,6.13119696256922,14.2771745494266,0.00149152113949861,0.019005227435839
"AT1G73655","AT1G73655","","",847,0.263712728438405,7.62634974043877,1.51323595695075,0.23534247451282,0.417171016455997
"AT1G73660","AT1G73660","","SIS8",3940,-0.534651318290167,4.98928907050607,8.29125600922861,0.0103795610543871,0.0606286741670881
"AT1G73670","MPK15","MAP kinase 15","ATMPK15, MPK15",2165,-0.220448624581198,4.96734181484789,1.82856829633349,0.193954305301726,0.368979839359043
"AT1G73680","ALPHA DOX2","alpha dioxygenase","ALPHA DOX2, alpha-DOX2",2321,-0.215773017684455,4.98281848733963,1.26353792812449,0.276553448641421,0.459500719807148
"AT1G73690","CDKD1;1","cyclin-dependent kinase D1;1","AT;CDKD;1, CAK3AT, CDKD1;1",1625,-0.632866949386047,0.555401614230354,2.1369807196146,0.161963777532776,0.329428272712256
"AT1G73700","AT1G73700","","",1623,-2.04741762138622,-0.253893324760301,9.49538198944149,0.00674768510663474,0.0462703349233605
"AT1G73710","AT1G73710","","",2976,-0.760369343773651,3.91938629677403,16.3865380260173,0.000830555531469762,0.0135837523950099
"AT1G73720","SMU1","SUPPRESSORS OF MEC-8 AND UNC-52 1","SMU1",1802,-0.163673244843014,4.13399898241725,1.31250977236426,0.267760404513982,0.450720152072759
"AT1G73730","EIL3","ETHYLENE-INSENSITIVE3-like 3","AtEIL3, ATSLIM, EIL3, SLIM1",2167,-0.409008304164695,3.87568860068005,4.92411091832007,0.0403328396328472,0.137634164583948
"AT1G73740","AT1G73740","","",1649,0.221307633196763,4.55560920094792,3.11458550305781,0.0954908508434904,0.237062265895532
"AT1G73750","AT1G73750","","",1580,-0.0300096497847666,4.31461275004882,0.0201608812009186,0.888752277700889,0.935330467156579
"AT1G73760","AT1G73760","","",1348,0.376868043053911,4.72240616236123,7.15066745193791,0.0159852393913987,0.0785444112161131
"AT1G73770","AT1G73770","","",1038,-0.323264638092714,1.91168973222322,1.83906297583773,0.192742466424236,0.367577231556645
"AT1G73790","GIP2","GCP3-interacting protein 2","AtGIP2, GIP1b, GIP2",507,0.53829469529456,2.70516968533933,4.87851491372213,0.0411606598763346,0.139360385168261
"AT1G73805","SARD1","SAR Deficient 1","SARD1",1690,0.800324853946262,6.50814548516466,18.2331104204387,0.000513765589094874,0.0101271006051789
"AT1G73810","AT1G73810","","",1452,1.12796095026737,3.72176677376135,33.9456548224933,1.99631925182481e-05,0.0013826208369271
"AT1G73820","AT1G73820","","",863,0.233460279824992,3.57156353144199,2.19912957707134,0.156329680027581,0.322511139282837
"AT1G73830","BEE3","BR enhanced expression 3","BEE3",1082,1.43734587384069,3.07620921741351,32.5140945201053,2.56095577781168e-05,0.00165019561860131
"AT1G73840","ESP1","ENHANCED SILENCING PHENOTYPE 1","ESP1",1455,0.352352672964885,4.86087267021495,7.58660901580436,0.0135130124629331,0.0707695369779435
"AT1G73850","AT1G73850","","",2091,-0.637419392128835,1.06972190557232,3.14432534340167,0.0940465497540552,0.235197229930247
"AT1G73860","AT1G73860","","",3460,-0.211296817083312,-1.74546237160745,0.0269980033428874,0.871417913712398,0.92428114307853
"AT1G73870","BBX16","B-box domain protein 16","BBX16, COL7",1381,-0.987551189629622,3.55572987582017,5.6729167556984,0.0291375339534914,0.113224898160494
"AT1G73875","AT1G73875","","",1820,-0.367329676079754,3.14141141637486,3.28673212013297,0.0874786612928693,0.224111789286035
"AT1G73880","UGT89B1","UDP-glucosyl transferase 89B1","UGT89B1",1824,-0.142347086879187,2.32444774680545,0.317205831835289,0.580620516602139,0.730556445594312
"AT1G73885","AT1G73885","","",579,0.171443077188283,8.0269793535812,0.71474068774844,0.409577447462079,0.58652480110679
"AT1G73890","AT1G73890","","",582,-0.743346566701785,1.06937809261869,4.89141059892475,0.0409245634156989,0.138814919252118
"AT1G73920","AT1G73920","","",2655,-0.210335419933644,5.90907471895123,1.76601671557088,0.201379750477289,0.378219707839102
"AT1G73930","AT1G73930","","",2546,-0.422529344922722,4.31178089471953,10.5499937936893,0.00471505937885498,0.0373396251458006
"AT1G73940","AT1G73940","","",736,0.251337427831721,4.42681730720562,2.30633518926019,0.147164569004566,0.310524865706836
"AT1G73950","AT1G73950","","",1825,-0.119851368312559,3.72003791527345,0.581226040154513,0.456246009913737,0.627595343360066
"AT1G73960","TAF2","TBP-associated factor 2","TAF2",4314,-0.830273245403685,4.8326885217895,15.5873757539613,0.00103173786997754,0.0153121330236755
"AT1G73970","AT1G73970","","",2853,-0.271126725804287,3.59107720344175,2.10913447031418,0.164569126338926,0.332634162250666
"AT1G73980","AT1G73980","","AtTTM1, TTM1",2211,-0.287525574413365,4.90005212820351,2.83979714637884,0.110161868535184,0.25940973367797
"AT1G73990","SPPA","signal peptide peptidase","SPPA, SPPA1",2185,-0.460994191478204,5.92317453192864,8.54735937483698,0.00945170682223649,0.0573602210614038
"AT1G74000","SS3","strictosidine synthase 3","SS3",1144,0.0170662306100755,0.985822477131592,0.00483391667496304,0.945379230913639,0.968738961293519
"AT1G74010","AT1G74010","","",1348,0.677430607239557,1.80414508016513,3.06752012688237,0.0978306528164686,0.240728429323134
"AT1G74020","SS2","strictosidine synthase 2","SS2",1206,0.633942435771462,4.8052794443549,9.38114722082916,0.00702190283205441,0.0474467464007724
"AT1G74030","ENO1","enolase 1","ENO1",1753,-0.650532527677726,3.61631222906425,9.0746868035913,0.0078218835341077,0.0511960423483132
"AT1G74040","IMS1","2-isopropylmalate synthase 1","IMS1, IPMS2, MAML-3",2193,-0.570303049759585,5.26934619176308,12.0561195049443,0.00290252331810918,0.0279835131644598
"AT1G74050","AT1G74050","","",1037,-0.0686313987971736,7.25270788379975,0.254940320063427,0.620078609841443,0.75813862457016
"AT1G74055","AT1G74055","","",583,0.731389981432489,-0.872535152958499,0.927206930144606,0.349043084075365,0.529820373678023
"AT1G74060","AT1G74060","","",977,-0.0888661035874309,6.86864686246317,0.434175129811297,0.518744173265822,0.680803664585154
"AT1G74070","AT1G74070","","",1330,-0.270184688180342,5.66882599822802,1.26466515571377,0.276346746982111,0.459382191366621
"AT1G74080","MYB122","myb domain protein 122","ATMYB122, MYB122",1377,1.89192445794669,-1.09379414092931,4.54495352949423,0.0478497799071887,0.152738237728512
"AT1G74088","AT1G74088","","",846,0.1987701979448,1.65477106623411,0.688592269311799,0.418106322224872,0.593522095171699
"AT1G74090","SOT18","desulfo-glucosinolate sulfotransferase 18","ATSOT18, ATST5B, SOT18",1285,-0.319211639726069,6.02195984333009,5.14376568671158,0.0366038761367793,0.130233815463411
"AT1G74100","SOT16","sulfotransferase 16","ATSOT16, ATST5A, CORI-7, SOT16",1350,0.136367037061909,6.44479414741197,1.25928589896814,0.277335017265573,0.460305063989744
"AT1G74120","AT1G74120","","mTERF15",1987,-0.409491346481806,2.09430601214498,1.96266838557563,0.179158777859788,0.350907179182475
"AT1G74140","AT1G74140","","",1182,3.21477151875357,-0.707670902082162,8.716192239804,0.008891416435919,0.0552309400452052
"AT1G74150","AT1G74150","","",1710,-1.62122460949312,-0.277011970020392,7.69903219892186,0.0129479202024163,0.0690895050213837
"AT1G74160","TRM4","TON1 Recruiting Motif 4","LNG3, TRM4",4096,-0.495306727754956,4.56582941870616,3.34392313636643,0.0849944010504006,0.220409576437628
"AT1G74170","RLP13","receptor like protein 13","AtRLP13, RLP13",3545,-0.491890765659819,4.14385604412152,4.79133765687424,0.0427985204099515,0.142675748622697
"AT1G74180","RLP14","receptor like protein 14","AtRLP14, RLP14",2931,-0.54384883681469,2.11242926515725,2.23199381067324,0.153447645275149,0.319088566827827
"AT1G74200","RLP16","receptor like protein 16","AtRLP16, RLP16",2450,-0.67327919291012,1.15282628486778,3.52566810283988,0.0776334072292476,0.208820533421656
"AT1G74205","AT1G74205","","",904,0.351929323983459,1.61983861186462,1.24913153280821,0.279213517064371,0.462476734114893
"AT1G74210","GDPD5","glycerophosphodiester phosphodiesterase 5","AtGDPD5, GDPD5",1417,0.104848261733429,4.86650398247664,0.264918216613652,0.613366132956543,0.753051624917765
"AT1G74230","GR-RBP5","glycine-rich RNA-binding protein 5","GR-RBP5, ORRM4, RBGA2",1172,-0.410570758398318,6.34851741730189,5.00140058422596,0.0389729924971885,0.135052429072116
"AT1G74240","AT1G74240","","",1288,-0.313264421282616,2.28931515233209,2.05589879173015,0.169695491586569,0.33915779345168
"AT1G74250","AT1G74250","","",1893,-0.395020832671778,4.70095827798656,3.16132332023686,0.0932326714156446,0.233736363389098
"AT1G74260","PUR4","purine biosynthesis 4","PUR4",4536,-0.80038099115452,6.17212110628573,17.7032674984839,0.000588013480465699,0.0110453233295596
"AT1G74270","AT1G74270","","",614,-0.290201999034664,5.71844729720349,1.13790374918757,0.300962009990249,0.484193797457819
"AT1G74280","AT1G74280","","",1453,-0.0459978453310483,3.24624617211042,0.067809948332314,0.797670086436262,0.879523382250239
"AT1G74290","AT1G74290","","",1116,0.564267212368232,2.8015799690971,5.01261561588455,0.0387800900828327,0.134640974232649
"AT1G74300","AT1G74300","","",1245,0.0853891040978904,3.70321056040018,0.464951875536224,0.504473061134791,0.668842327830877
"AT1G74310","HSP101","heat shock protein 101","ATHSP101, HOT1, HSP101",3165,-0.566515139823004,3.37573770971997,5.42052757510649,0.0324559750201849,0.120640482541257
"AT1G74320","AT1G74320","","CEK2",1585,-0.107871387079448,3.7750354988772,0.430601276034357,0.520448654134395,0.682135313143285
"AT1G74330","AT1G74330","","",2193,-0.512708859542816,4.29577607654826,4.88035586794951,0.0411268595526776,0.139306934079812
"AT1G74340","DPMS2","dolichol phosphate mannose synthase 2","DPMS2",529,0.74515501035698,4.45862443931897,18.4586000123029,0.00048540501426415,0.00988760800102459
"AT1G74350","AT1G74350","","nMAT4",2262,0.491257460007789,1.61997176927874,1.23921142101753,0.281065212261323,0.464269477737086
"AT1G74360","AT1G74360","","GRACE, NILR1",3592,0.379341780338855,4.6383049154922,1.74937923076173,0.203414929369392,0.380552626958799
"AT1G74370","AT1G74370","","",1125,-0.375645384486768,3.71263036251284,4.33061694745089,0.0528111036792187,0.162995812184513
"AT1G74380","XXT5","xyloglucan xylosyltransferase 5","XXT5",1877,-0.439886026216532,5.80999688077802,11.3069102943052,0.00368114345700881,0.0323502128060481
"AT1G74390","AT1G74390","","NEN3",1765,-0.506950963838275,2.60605295042331,4.92125559317549,0.0403841133200724,0.13773891380625
"AT1G74400","AT1G74400","","",1389,0.0656798815180832,-0.0696237614536328,0.0162646841100187,0.900009950850194,0.942315885812223
"AT1G74410","AT1G74410","","",1089,-0.00913183259327635,3.60913007299803,0.0026623296964847,0.959448638599875,0.97697695339717
"AT1G74420","FUT3","fucosyltransferase 3","ATFUT3, FUT3",1908,0.0671471804911619,1.25858136132692,0.0658466174731918,0.800552403773657,0.88131747651596
"AT1G74430","MYB95","myb domain protein 95","ATMYB95, ATMYBCP66, MYB95",1362,0.756615200248116,2.96345581935056,11.7710790478172,0.0031745311827467,0.0294084640323423
"AT1G74440","AT1G74440","","",1202,0.736575572020319,4.661733711037,33.575452084771,2.1276434440153e-05,0.00145050157714242
"AT1G74450","AT1G74450","","",1772,-0.393895086955995,4.58635330174315,4.07587397807877,0.0595029224312649,0.175838212885208
"AT1G74453","AT1G74453","","",110,0.145215820213095,1.90605804174441,0.379656897864237,0.545922559385098,0.70212899901891
"AT1G74456","AT1G74456","","",82,0.251055946341059,2.05635144844659,1.38345909583253,0.255667995284356,0.437963639001422
"AT1G74458","AT1G74458","","",523,1.3669247643634,1.09458364267432,23.830382710938,0.000139171398744501,0.00481121905133367
"AT1G74460","AT1G74460","","",1326,-0.282887232502552,0.128400979135384,0.417577386103841,0.526747797513373,0.687056476392755
"AT1G74470","AT1G74470","","",1648,-0.401445756157397,9.68546484178555,7.84652922269942,0.0122467203054398,0.066980316642322
"AT1G74490","AT1G74490","","",1506,0.638063399135858,-0.860436680837004,0.96332759230922,0.340067197853792,0.521654985889628
"AT1G74510","AT1G74510","","",2348,-0.39387089149444,4.37346264080058,10.3756896382264,0.00499722390237266,0.0386014693096024
"AT1G74520","HVA22A","HVA22 homologue A","ATHVA22A, HVA22A",813,0.566150065732674,5.51862876362919,14.3810905291649,0.00144766099011576,0.0185918260212005
"AT1G74530","AT1G74530","","",1347,-0.119496839770275,4.51473087378163,0.69556222597945,0.415806187883374,0.591824800620806
"AT1G74540","CYP98A8","cytochrome P450, family 98, subfamily A, polypeptide 8","CYP98A8",1741,-0.882843023487623,-0.183995825009727,2.43196620874535,0.137243808793523,0.297191262543713
"AT1G74550","CYP98A9","cytochrome P450, family 98, subfamily A, polypeptide 9","CYP98A9",1667,-0.876346967990665,1.3662722369614,11.9423723570845,0.0030077952795044,0.0286025079317652
"AT1G74560","NRP1","NAP1-related protein 1","NRP1",1154,0.122749230723017,5.57967947781713,0.725858518377455,0.406032275719199,0.582802001846492
"AT1G74580","AT1G74580","","",2292,-0.477557311804123,1.62525068630004,2.14099909876248,0.161592017969228,0.328934986492994
"AT1G74590","GSTU10","glutathione S-transferase TAU 10","ATGSTU10, GSTU10",1019,1.3464012868864,4.1175865634617,13.9668073502615,0.00163166417418213,0.0199636067180819
"AT1G74600","OTP87","organelle transcript processing 87","OTP87",2688,-0.351419633566752,2.28400837211196,1.21016210152637,0.28658356189654,0.469468168198578
"AT1G74630","AT1G74630","","",1932,-0.181873516942143,-0.0874518769518499,0.129335720717986,0.723535607239481,0.831600363208981
"AT1G74640","AT1G74640","","",1313,-0.139466984697105,6.1843296898773,1.3019458928619,0.269625299469605,0.452462328172502
"AT1G74650","MYB31","myb domain protein 31","ATMYB31, ATY13, MYB31",1517,0.125812208381243,1.47884625499516,0.179051424114329,0.677476640348992,0.798444025317427
"AT1G74660","MIF1","mini zinc finger 1","MIF1",552,1.04765480089352,0.406398745210065,5.52201902466977,0.0310720487632701,0.117623283427834
"AT1G74670","GASA6","GA-stimulated Arabidopsis 6","GASA6",654,0.680166130009182,6.18255108163276,8.76910091815731,0.00872363742595729,0.05462832221453
"AT1G74680","AT1G74680","","",1861,-0.48670667172789,4.00576285512947,9.07553945959341,0.00781951943939649,0.0511960423483132
"AT1G74690","IQD31","IQ-domain 31","IQD31",2275,-0.315107945669306,5.79685962545853,2.33915511631608,0.144490899838504,0.306950829683006
"AT1G74700","TRZ1","tRNAse Z1","NUZ, TRZ1",1009,0.162416489274049,2.19331609759632,0.727625793319957,0.405473082746015,0.582429642738057
"AT1G74710","EDS16","ENHANCED DISEASE SUSCEPTIBILITY TO ERYSIPHE ORONTII 16","ATICS1, EDS16, ICS1, SID2",2151,0.36030676605751,6.24991470482436,1.65137850182818,0.215947562898581,0.39554609598993
"AT1G74720","QKY","QUIRKY","MCTP15, QKY",3757,-0.721722326484598,5.04952144822336,25.7001944160089,9.38128104036401e-05,0.00382043289087784
"AT1G74730","AT1G74730","","RIQ2",891,0.133668590964591,7.81429899815812,0.376439796578071,0.547610219628063,0.703434929536522
"AT1G74740","CPK30","calcium-dependent protein kinase 30","ATCPK30, CDPK1A, CPK30",2047,-0.162278978515018,4.05924555982997,0.82296794432874,0.376951901339881,0.556316200266917
"AT1G74750","AT1G74750","","",2568,-0.51412003850057,3.56913283292777,12.3340757614746,0.0026622807157578,0.0265016418109457
"AT1G74770","AT1G74770","","BTSL1",3904,-0.260361717474115,0.185464456195515,0.217025190756035,0.647209388788479,0.776620753993224
"AT1G74780","AT1G74780","","",1976,-0.506938722765083,3.31121437131743,5.90933279162614,0.0263772100934421,0.105831084122693
"AT1G74790","AT1G74790","","",2458,0.30872880984435,4.64596286394395,4.23402176553988,0.0552402132236604,0.167880779352265
"AT1G74800","AT1G74800","","GALT5",2391,-0.399893858940623,3.72934730884629,6.9256401862776,0.0174600556828142,0.082756437107417
"AT1G74810","BOR5","","BOR5",2052,-0.306149004867401,3.21568593034967,2.42124454954461,0.138058073379722,0.298454028045217
"AT1G74840","AT1G74840","","",1190,0.865179080914101,5.07311258333423,42.40772324987,5.23278437298692e-06,0.000557853169647957
"AT1G74850","PTAC2","plastid transcriptionally active 2","PDE343, PTAC2",2977,-0.819398684079487,5.50161301493238,23.8886628904419,0.000137431879321348,0.00479864936518511
"AT1G74860","AT1G74860","","",1598,0.172197952511133,2.75430295571372,0.345648834757783,0.564289993504979,0.717277785613857
"AT1G74870","AT1G74870","","",1223,-0.626872345531604,-0.633844319458682,1.18371986022789,0.291734666987193,0.474540764434672
"AT1G74875","AT1G74875","","",732,-0.447503399600356,0.654137708668868,1.47998190364471,0.240343795665863,0.422651383310157
"AT1G74880","NdhO","NADH dehydrogenase-like complex )","NDH-O, NdhO",788,0.192086406210805,6.49246160017316,1.93082619337864,0.182540534248669,0.355309278115992
"AT1G74890","ARR15","response regulator 15","ARR15",621,-0.842249407022665,1.95696268751265,5.39663250595207,0.0327920008262422,0.12127678561351
"AT1G74900","OTP43","organelle transcript processing defect 43","OTP43",1648,-0.20742041261993,3.11897318680109,1.72436897106871,0.206523553458009,0.384492580936991
"AT1G74910","AT1G74910","","KJC1",2031,0.035366350345829,6.75319807851867,0.060407430483612,0.80878611386456,0.88645038635841
"AT1G74920","ALDH10A8","aldehyde dehydrogenase 10A8","ALDH10A8",1843,-0.241571052485638,7.17241320105043,3.91329380096444,0.0642893074682138,0.185209235804721
"AT1G74930","ORA47","","ORA47",918,1.29943937753156,1.95515690703295,12.5255957301499,0.00250976789735043,0.0255285209862411
"AT1G74940","AT1G74940","","",1207,0.932465806214495,4.42807732733457,23.6204414918011,0.000145645077156108,0.00492374236140416
"AT1G74950","TIFY10B","","JAZ2, TIFY10B",1280,0.422241153826922,5.62666518261091,8.68482909556231,0.0089925935734873,0.0556049773286816
"AT1G74960","FAB1","fatty acid biosynthesis 1","ATKAS2, FAB1, KAS2",2479,-0.301702665461337,7.2063673865201,3.7933859018812,0.0681081005327199,0.192586743931015
"AT1G74970","RPS9","ribosomal protein S9","RPS9, TWN3",958,0.256828460304122,8.29724781051542,1.53171717665737,0.232621190741294,0.414268404850085
"AT1G75000","AT1G75000","","ELO3",846,0.534980549869523,3.91607676624317,2.15865610883233,0.159970875486521,0.326975202434907
"AT1G75010","ARC3","ACCUMULATION AND REPLICATION OF CHLOROPLASTS 3","ARC3",2493,-0.55172569751236,4.7983599003289,9.14702055772126,0.00762417001598,0.0503546382956162
"AT1G75020","LPAT4","lysophosphatidyl acyltransferase 4","LPAT4",1970,0.475865638955445,4.06741441333624,10.856390632552,0.00426150848433642,0.0350455717924306
"AT1G75030","TLP-3","thaumatin-like protein 3","ATLP-3, TLP-3",909,0.888853079434182,2.95327212998018,10.7299002947995,0.0044425085187693,0.0359389584661027
"AT1G75040","PR5","pathogenesis-related gene 5","PR-5, PR5",980,0.699215901081213,10.6733058379833,2.44773668160907,0.13605666685315,0.295633961206257
"AT1G75050","AT1G75050","","",741,-0.220893060704407,1.90586659095239,0.0213308068353275,0.885593501280119,0.933135262945159
"AT1G75060","AT1G75060","","AFR1",1153,0.132144328014709,1.58771619613346,0.260741052560354,0.616156357073585,0.755111389872545
"AT1G75080","BZR1","BRASSINAZOLE-RESISTANT 1","BZR1",1924,0.705541713883177,5.0814893256773,25.068545545416,0.000106961702700709,0.00407856589961018
"AT1G75090","AT1G75090","","",1303,0.202595802706436,1.64519661265339,0.531556457459177,0.475845784018136,0.644445535600509
"AT1G75100","JAC1","J-domain protein required for chloroplast accumulation response 1","AUXILIN-LIKE6, JAC1",2279,-0.579843287591352,5.23791386448261,6.01938041788714,0.0251951593934178,0.103244885403255
"AT1G75110","RRA2","REDUCED RESIDUAL ARABINOSE 2","RRA2",1568,-0.155033399907786,0.50110513757763,0.132900791024819,0.719923421114771,0.828805376872221
"AT1G75120","RRA1","REDUCED RESIDUAL ARABINOSE 1","RRA1",1520,-0.958566827121326,1.71462670344722,11.2175096203775,0.00378884230869889,0.0327710203292609
"AT1G75130","CYP721A1","cytochrome P450, family 721, subfamily A, polypeptide 1","CYP721A1",1660,-0.0175632981339389,4.34446133602287,0.012763936359801,0.911367327827023,0.949754927540501
"AT1G75140","AT1G75140","","",2227,-0.698122278031603,4.24131223034365,21.1629410886338,0.000252812975780184,0.00673792907439281
"AT1G75150","AT1G75150","","",2738,-0.755707655562449,2.3704985091285,7.12163712691434,0.0161673078477152,0.078925610739673
"AT1G75163","AT1G75163","","",80,0.947473662334354,0.395372490562304,9.02427470062273,0.00796310355315277,0.0517373052167507
"AT1G75166","AT1G75166","","",86,-0.209678820386011,0.365153386610982,0.354487945771049,0.559400841602688,0.713582782144638
"AT1G75170","AT1G75170","","",1302,0.533068700052712,4.74689846350146,3.88942801175627,0.065029045413648,0.186701988962641
"AT1G75180","AT1G75180","","",2017,-0.127205495969166,4.8037158312502,0.699101256642314,0.414645801292381,0.590875345084713
"AT1G75190","AT1G75190","","",846,0.708229048285318,2.99974930368522,11.4537224685975,0.00351167705357592,0.0314306673252364
